battingteam,bowlingteam,matchid,batsmanname,0
Delhi Capitals,Chennai Super Kings,1178425,TA Boult,100.0
Delhi Capitals,Chennai Super Kings,1181767,A Mishra,200.0
Delhi Capitals,Chennai Super Kings,1181767,AR Patel,50.0
Delhi Capitals,Chennai Super Kings,1181767,C Munro,112.5
Delhi Capitals,Chennai Super Kings,1181767,I Sharma,333.33333333333337
Delhi Capitals,Chennai Super Kings,1181767,KMA Paul,50.0
Delhi Capitals,Chennai Super Kings,1181767,PP Shaw,85.71428571428571
Delhi Capitals,Chennai Super Kings,1181767,RR Pant,156.0
Delhi Capitals,Chennai Super Kings,1181767,S Dhawan,128.57142857142858
Delhi Capitals,Chennai Super Kings,1181767,SE Rutherford,116.66666666666667
Delhi Capitals,Chennai Super Kings,1181767,SS Iyer,77.77777777777779
Delhi Capitals,Chennai Super Kings,1181767,TA Boult,200.0
Delhi Capitals,Chennai Super Kings,1216539,MP Stoinis,600.0
Delhi Capitals,Chennai Super Kings,1216539,PP Shaw,306.9767441860465
Delhi Capitals,Chennai Super Kings,1216539,RR Pant,304.0
Delhi Capitals,Chennai Super Kings,1216539,S Dhawan,259.25925925925924
Delhi Capitals,Chennai Super Kings,1216539,SS Iyer,234.7826086956522
Delhi Capitals,Chennai Super Kings,1254059,MP Stoinis,166.66666666666669
Delhi Capitals,Chennai Super Kings,1254059,PP Shaw,189.4736842105263
Delhi Capitals,Chennai Super Kings,1254059,RR Pant,123.07692307692308
Delhi Capitals,Chennai Super Kings,1254059,S Dhawan,161.11111111111111
Delhi Capitals,Kings XI Punjab,1175368,Avesh Khan,133.33333333333331
Delhi Capitals,Kings XI Punjab,1175368,CA Ingram,131.0344827586207
Delhi Capitals,Kings XI Punjab,1175368,CH Morris,0.0
Delhi Capitals,Kings XI Punjab,1175368,GH Vihari,40.0
Delhi Capitals,Kings XI Punjab,1175368,HV Patel,33.33333333333333
Delhi Capitals,Kings XI Punjab,1175368,K Rabada,0.0
Delhi Capitals,Kings XI Punjab,1175368,PP Shaw,0.0
Delhi Capitals,Kings XI Punjab,1175368,RR Pant,165.3846153846154
Delhi Capitals,Kings XI Punjab,1175368,S Dhawan,125.92592592592592
Delhi Capitals,Kings XI Punjab,1175368,S Lamichhane,0.0
Delhi Capitals,Kings XI Punjab,1175368,SS Iyer,125.0
Delhi Capitals,Kings XI Punjab,1178412,AR Patel,100.0
Delhi Capitals,Kings XI Punjab,1178412,CA Ingram,200.0
Delhi Capitals,Kings XI Punjab,1178412,PP Shaw,118.18181818181819
Delhi Capitals,Kings XI Punjab,1178412,RR Pant,87.5
Delhi Capitals,Kings XI Punjab,1178412,S Dhawan,140.9090909090909
Delhi Capitals,Kings XI Punjab,1178412,SE Rutherford,100.0
Delhi Capitals,Kings XI Punjab,1178412,SS Iyer,122.0
Delhi Capitals,Kings XI Punjab,1216493,AR Patel,175.0
Delhi Capitals,Kings XI Punjab,1216493,Anrich Nortje,600.0
Delhi Capitals,Kings XI Punjab,1216493,MP Stoinis,560.0
Delhi Capitals,Kings XI Punjab,1216493,PP Shaw,133.33333333333331
Delhi Capitals,Kings XI Punjab,1216493,R Ashwin,133.33333333333331
Delhi Capitals,Kings XI Punjab,1216493,RR Pant,212.5
Delhi Capitals,Kings XI Punjab,1216493,S Dhawan,0.0
Delhi Capitals,Kings XI Punjab,1216493,SO Hetmyer,107.6923076923077
Delhi Capitals,Kings XI Punjab,1216493,SS Iyer,242.42424242424244
Delhi Capitals,Kolkata Knight Riders,1175365,CA Ingram,142.85714285714286
Delhi Capitals,Kolkata Knight Riders,1175365,GH Vihari,66.66666666666666
Delhi Capitals,Kolkata Knight Riders,1175365,PP Shaw,178.57142857142858
Delhi Capitals,Kolkata Knight Riders,1175365,RR Pant,80.0
Delhi Capitals,Kolkata Knight Riders,1175365,S Dhawan,200.0
Delhi Capitals,Kolkata Knight Riders,1175365,SS Iyer,132.35294117647058
Delhi Capitals,Kolkata Knight Riders,1178401,CA Ingram,233.33333333333334
Delhi Capitals,Kolkata Knight Riders,1178401,PP Shaw,200.0
Delhi Capitals,Kolkata Knight Riders,1178401,RR Pant,150.0
Delhi Capitals,Kolkata Knight Riders,1178401,S Dhawan,153.125
Delhi Capitals,Kolkata Knight Riders,1178401,SS Iyer,100.0
Delhi Capitals,Kolkata Knight Riders,1216515,MP Stoinis,33.33333333333333
Delhi Capitals,Kolkata Knight Riders,1216515,PP Shaw,160.97560975609758
Delhi Capitals,Kolkata Knight Riders,1216515,RR Pant,222.22222222222223
Delhi Capitals,Kolkata Knight Riders,1216515,S Dhawan,162.5
Delhi Capitals,Kolkata Knight Riders,1216515,SO Hetmyer,140.0
Delhi Capitals,Kolkata Knight Riders,1216515,SS Iyer,231.57894736842107
Delhi Capitals,Kolkata Knight Riders,1254082,MP Stoinis,200.0
Delhi Capitals,Kolkata Knight Riders,1254082,PP Shaw,204.76190476190476
Delhi Capitals,Kolkata Knight Riders,1254082,RR Pant,200.0
Delhi Capitals,Kolkata Knight Riders,1254082,S Dhawan,100.0
Delhi Capitals,Kolkata Knight Riders,1254082,SO Hetmyer,0.0
Delhi Capitals,Kolkata Knight Riders,1254092,AR Patel,33.33333333333333
Delhi Capitals,Kolkata Knight Riders,1254092,Avesh Khan,166.66666666666669
Delhi Capitals,Kolkata Knight Riders,1254092,K Rabada,0.0
Delhi Capitals,Kolkata Knight Riders,1254092,L Yadav,0.0
Delhi Capitals,Kolkata Knight Riders,1254092,R Ashwin,125.0
Delhi Capitals,Kolkata Knight Riders,1254092,RR Pant,110.8108108108108
Delhi Capitals,Kolkata Knight Riders,1254092,S Dhawan,120.0
Delhi Capitals,Kolkata Knight Riders,1254092,SO Hetmyer,80.0
Delhi Capitals,Kolkata Knight Riders,1254092,SPD Smith,114.70588235294117
Delhi Capitals,Kolkata Knight Riders,1254092,SS Iyer,33.33333333333333
Delhi Capitals,Mumbai Indians,1175358,AR Patel,200.0
Delhi Capitals,Mumbai Indians,1175358,CA Ingram,146.875
Delhi Capitals,Mumbai Indians,1175358,KMA Paul,83.33333333333334
Delhi Capitals,Mumbai Indians,1175358,PP Shaw,133.33333333333331
Delhi Capitals,Mumbai Indians,1175358,R Tewatia,225.0
Delhi Capitals,Mumbai Indians,1175358,RR Pant,285.7142857142857
Delhi Capitals,Mumbai Indians,1175358,S Dhawan,122.22222222222223
Delhi Capitals,Mumbai Indians,1175358,SS Iyer,160.0
Delhi Capitals,Mumbai Indians,1178409,A Mishra,122.22222222222223
Delhi Capitals,Mumbai Indians,1178409,AR Patel,112.5
Delhi Capitals,Mumbai Indians,1178409,C Munro,40.0
Delhi Capitals,Mumbai Indians,1178409,CH Morris,122.22222222222223
Delhi Capitals,Mumbai Indians,1178409,K Rabada,125.0
Delhi Capitals,Mumbai Indians,1178409,PP Shaw,83.33333333333334
Delhi Capitals,Mumbai Indians,1178409,RR Pant,63.63636363636363
Delhi Capitals,Mumbai Indians,1178409,S Dhawan,159.0909090909091
Delhi Capitals,Mumbai Indians,1178409,SS Iyer,50.0
Delhi Capitals,Mumbai Indians,1254070,L Yadav,100.0
Delhi Capitals,Mumbai Indians,1254070,PP Shaw,140.0
Delhi Capitals,Mumbai Indians,1254070,RR Pant,88.88888888888889
Delhi Capitals,Mumbai Indians,1254070,S Dhawan,111.90476190476191
Delhi Capitals,Mumbai Indians,1254070,SO Hetmyer,187.5
Delhi Capitals,Mumbai Indians,1254070,SPD Smith,120.6896551724138
Delhi Capitals,Mumbai Indians,1254112,AR Patel,100.0
Delhi Capitals,Mumbai Indians,1254112,PP Shaw,85.71428571428571
Delhi Capitals,Mumbai Indians,1254112,R Ashwin,95.23809523809523
Delhi Capitals,Mumbai Indians,1254112,RR Pant,122.72727272727273
Delhi Capitals,Mumbai Indians,1254112,S Dhawan,114.28571428571428
Delhi Capitals,Mumbai Indians,1254112,SO Hetmyer,187.5
Delhi Capitals,Mumbai Indians,1254112,SPD Smith,112.5
Delhi Capitals,Mumbai Indians,1254112,SS Iyer,105.71428571428572
Delhi Capitals,Punjab Kings,1254068,L Yadav,216.66666666666666
Delhi Capitals,Punjab Kings,1254068,MP Stoinis,233.33333333333334
Delhi Capitals,Punjab Kings,1254068,PP Shaw,188.23529411764704
Delhi Capitals,Punjab Kings,1254068,RR Pant,106.25
Delhi Capitals,Punjab Kings,1254068,S Dhawan,200.0
Delhi Capitals,Punjab Kings,1254068,SPD Smith,83.33333333333334
Delhi Capitals,Punjab Kings,1254086,PP Shaw,177.27272727272728
Delhi Capitals,Punjab Kings,1254086,RR Pant,127.27272727272727
Delhi Capitals,Punjab Kings,1254086,S Dhawan,151.06382978723406
Delhi Capitals,Punjab Kings,1254086,SO Hetmyer,450.0
Delhi Capitals,Punjab Kings,1254086,SPD Smith,113.63636363636364
Delhi Capitals,Rajasthan Royals,1178415,CA Ingram,60.0
Delhi Capitals,Rajasthan Royals,1178415,PP Shaw,107.6923076923077
Delhi Capitals,Rajasthan Royals,1178415,RR Pant,219.44444444444446
Delhi Capitals,Rajasthan Royals,1178415,S Dhawan,200.0
Delhi Capitals,Rajasthan Royals,1178415,SE Rutherford,220.00000000000003
Delhi Capitals,Rajasthan Royals,1178415,SS Iyer,80.0
Delhi Capitals,Rajasthan Royals,1178428,AR Patel,100.0
Delhi Capitals,Rajasthan Royals,1178428,CA Ingram,52.17391304347826
Delhi Capitals,Rajasthan Royals,1178428,PP Shaw,100.0
Delhi Capitals,Rajasthan Royals,1178428,RR Pant,139.4736842105263
Delhi Capitals,Rajasthan Royals,1178428,S Dhawan,166.66666666666669
Delhi Capitals,Rajasthan Royals,1178428,SE Rutherford,171.42857142857142
Delhi Capitals,Rajasthan Royals,1178428,SS Iyer,166.66666666666669
Delhi Capitals,Rajasthan Royals,1254064,AM Rahane,111.11111111111111
Delhi Capitals,Rajasthan Royals,1254064,Chris Woakes,136.36363636363635
Delhi Capitals,Rajasthan Royals,1254064,K Rabada,225.0
Delhi Capitals,Rajasthan Royals,1254064,L Yadav,84.0
Delhi Capitals,Rajasthan Royals,1254064,MP Stoinis,0.0
Delhi Capitals,Rajasthan Royals,1254064,PP Shaw,40.0
Delhi Capitals,Rajasthan Royals,1254064,R Ashwin,200.0
Delhi Capitals,Rajasthan Royals,1254064,RR Pant,162.5
Delhi Capitals,Rajasthan Royals,1254064,S Dhawan,81.81818181818183
Delhi Capitals,Rajasthan Royals,1254064,TK Curran,131.25
Delhi Capitals,Rajasthan Royals,1254097,AR Patel,187.5
Delhi Capitals,Rajasthan Royals,1254097,L Yadav,100.0
Delhi Capitals,Rajasthan Royals,1254097,PP Shaw,83.33333333333334
Delhi Capitals,Rajasthan Royals,1254097,R Ashwin,133.33333333333331
Delhi Capitals,Rajasthan Royals,1254097,RR Pant,100.0
Delhi Capitals,Rajasthan Royals,1254097,S Dhawan,100.0
Delhi Capitals,Rajasthan Royals,1254097,SO Hetmyer,170.58823529411765
Delhi Capitals,Rajasthan Royals,1254097,SS Iyer,140.625
Delhi Capitals,Royal Challengers Bangalore,1178395,AR Patel,400.0
Delhi Capitals,Royal Challengers Bangalore,1178395,CA Ingram,104.54545454545455
Delhi Capitals,Royal Challengers Bangalore,1178395,CH Morris,0.0
Delhi Capitals,Royal Challengers Bangalore,1178395,PP Shaw,150.0
Delhi Capitals,Royal Challengers Bangalore,1178395,R Tewatia,50.0
Delhi Capitals,Royal Challengers Bangalore,1178395,RR Pant,128.57142857142858
Delhi Capitals,Royal Challengers Bangalore,1178395,S Dhawan,0.0
Delhi Capitals,Royal Challengers Bangalore,1178395,SS Iyer,132.72727272727275
Delhi Capitals,Royal Challengers Bangalore,1178421,AR Patel,177.77777777777777
Delhi Capitals,Royal Challengers Bangalore,1178421,CA Ingram,157.14285714285714
Delhi Capitals,Royal Challengers Bangalore,1178421,PP Shaw,180.0
Delhi Capitals,Royal Challengers Bangalore,1178421,RR Pant,100.0
Delhi Capitals,Royal Challengers Bangalore,1178421,S Dhawan,137.83783783783784
Delhi Capitals,Royal Challengers Bangalore,1178421,SE Rutherford,246.15384615384616
Delhi Capitals,Royal Challengers Bangalore,1178421,SS Iyer,140.54054054054055
Delhi Capitals,Royal Challengers Bangalore,1216519,MP Stoinis,214.81481481481484
Delhi Capitals,Royal Challengers Bangalore,1216519,PP Shaw,186.95652173913044
Delhi Capitals,Royal Challengers Bangalore,1216519,RR Pant,164.0
Delhi Capitals,Royal Challengers Bangalore,1216519,S Dhawan,114.28571428571428
Delhi Capitals,Royal Challengers Bangalore,1216519,SO Hetmyer,157.14285714285714
Delhi Capitals,Royal Challengers Bangalore,1216519,SS Iyer,84.61538461538461
Delhi Capitals,Royal Challengers Bangalore,1254079,MP Stoinis,129.41176470588235
Delhi Capitals,Royal Challengers Bangalore,1254079,PP Shaw,138.88888888888889
Delhi Capitals,Royal Challengers Bangalore,1254079,RR Pant,125.0
Delhi Capitals,Royal Challengers Bangalore,1254079,S Dhawan,85.71428571428571
Delhi Capitals,Royal Challengers Bangalore,1254079,SO Hetmyer,212.0
Delhi Capitals,Royal Challengers Bangalore,1254079,SPD Smith,80.0
Delhi Capitals,Sunrisers Hyderabad,1175371,AR Patel,176.9230769230769
Delhi Capitals,Sunrisers Hyderabad,1175371,CA Ingram,66.66666666666666
Delhi Capitals,Sunrisers Hyderabad,1175371,CH Morris,118.75
Delhi Capitals,Sunrisers Hyderabad,1175371,K Rabada,75.0
Delhi Capitals,Sunrisers Hyderabad,1175371,PP Shaw,100.0
Delhi Capitals,Sunrisers Hyderabad,1175371,R Tewatia,85.71428571428571
Delhi Capitals,Sunrisers Hyderabad,1175371,RR Pant,71.42857142857143
Delhi Capitals,Sunrisers Hyderabad,1175371,S Dhawan,92.85714285714286
Delhi Capitals,Sunrisers Hyderabad,1175371,SS Iyer,104.8780487804878
Delhi Capitals,Sunrisers Hyderabad,1178405,AR Patel,133.33333333333331
Delhi Capitals,Sunrisers Hyderabad,1178405,C Munro,168.0
Delhi Capitals,Sunrisers Hyderabad,1178405,CH Morris,50.0
Delhi Capitals,Sunrisers Hyderabad,1178405,K Rabada,100.0
Delhi Capitals,Sunrisers Hyderabad,1178405,KMA Paul,200.0
Delhi Capitals,Sunrisers Hyderabad,1178405,PP Shaw,80.0
Delhi Capitals,Sunrisers Hyderabad,1178405,RR Pant,126.3157894736842
Delhi Capitals,Sunrisers Hyderabad,1178405,S Dhawan,87.5
Delhi Capitals,Sunrisers Hyderabad,1178405,SS Iyer,117.07317073170731
Delhi Capitals,Sunrisers Hyderabad,1181766,A Mishra,66.66666666666666
Delhi Capitals,Sunrisers Hyderabad,1181766,AR Patel,0.0
Delhi Capitals,Sunrisers Hyderabad,1181766,C Munro,107.6923076923077
Delhi Capitals,Sunrisers Hyderabad,1181766,KMA Paul,125.0
Delhi Capitals,Sunrisers Hyderabad,1181766,PP Shaw,147.5
Delhi Capitals,Sunrisers Hyderabad,1181766,RR Pant,227.27272727272728
Delhi Capitals,Sunrisers Hyderabad,1181766,S Dhawan,105.88235294117648
Delhi Capitals,Sunrisers Hyderabad,1181766,SE Rutherford,75.0
Delhi Capitals,Sunrisers Hyderabad,1181766,SS Iyer,80.0
Delhi Capitals,Sunrisers Hyderabad,1216532,A Nortje,150.0
Delhi Capitals,Sunrisers Hyderabad,1216532,AR Patel,85.71428571428571
Delhi Capitals,Sunrisers Hyderabad,1216532,K Rabada,214.28571428571428
Delhi Capitals,Sunrisers Hyderabad,1216532,MP Stoinis,144.44444444444443
Delhi Capitals,Sunrisers Hyderabad,1216532,PP Shaw,40.0
Delhi Capitals,Sunrisers Hyderabad,1216532,RR Pant,117.85714285714286
Delhi Capitals,Sunrisers Hyderabad,1216532,S Dhawan,109.6774193548387
Delhi Capitals,Sunrisers Hyderabad,1216532,SO Hetmyer,169.23076923076923
Delhi Capitals,Sunrisers Hyderabad,1216532,SS Iyer,86.36363636363636
Delhi Capitals,Sunrisers Hyderabad,1254077,MP Stoinis,100.0
Delhi Capitals,Sunrisers Hyderabad,1254077,PP Shaw,138.46153846153845
Delhi Capitals,Sunrisers Hyderabad,1254077,RR Pant,140.74074074074073
Delhi Capitals,Sunrisers Hyderabad,1254077,S Dhawan,111.53846153846155
Delhi Capitals,Sunrisers Hyderabad,1254077,SO Hetmyer,50.0
Delhi Capitals,Sunrisers Hyderabad,1254077,SPD Smith,140.0
Delhi Capitals,Sunrisers Hyderabad,1254105,PP Shaw,137.5
Delhi Capitals,Sunrisers Hyderabad,1254105,RR Pant,176.19047619047618
Delhi Capitals,Sunrisers Hyderabad,1254105,S Dhawan,113.51351351351352
Delhi Capitals,Sunrisers Hyderabad,1254105,SS Iyer,116.66666666666667
Delhi Daredevils,Chennai Super Kings,1136590,C Munro,162.5
Delhi Daredevils,Chennai Super Kings,1136590,GJ Maxwell,120.0
Delhi Daredevils,Chennai Super Kings,1136590,PP Shaw,166.66666666666669
Delhi Daredevils,Chennai Super Kings,1136590,R Tewatia,80.0
Delhi Daredevils,Chennai Super Kings,1136590,RR Pant,172.3404255319149
Delhi Daredevils,Chennai Super Kings,1136590,SS Iyer,92.85714285714286
Delhi Daredevils,Chennai Super Kings,1136590,V Shankar,175.75757575757575
Delhi Daredevils,Chennai Super Kings,1136612,Abhishek Sharma,50.0
Delhi Daredevils,Chennai Super Kings,1136612,GJ Maxwell,75.0
Delhi Daredevils,Chennai Super Kings,1136612,HV Patel,225.0
Delhi Daredevils,Chennai Super Kings,1136612,PP Shaw,100.0
Delhi Daredevils,Chennai Super Kings,1136612,RR Pant,148.14814814814815
Delhi Daredevils,Chennai Super Kings,1136612,SS Iyer,95.45454545454545
Delhi Daredevils,Chennai Super Kings,1136612,V Shankar,126.66666666666666
Delhi Daredevils,Kings XI Punjab,1136562,C Munro,66.66666666666666
Delhi Daredevils,Kings XI Punjab,1136562,CH Morris,168.75
Delhi Daredevils,Kings XI Punjab,1136562,DT Christian,115.38461538461537
Delhi Daredevils,Kings XI Punjab,1136562,G Gambhir,133.33333333333331
Delhi Daredevils,Kings XI Punjab,1136562,R Tewatia,128.57142857142858
Delhi Daredevils,Kings XI Punjab,1136562,RR Pant,215.3846153846154
Delhi Daredevils,Kings XI Punjab,1136562,SS Iyer,100.0
Delhi Daredevils,Kings XI Punjab,1136562,V Shankar,100.0
Delhi Daredevils,Kings XI Punjab,1136582,A Mishra,50.0
Delhi Daredevils,Kings XI Punjab,1136582,DT Christian,54.54545454545454
Delhi Daredevils,Kings XI Punjab,1136582,G Gambhir,50.0
Delhi Daredevils,Kings XI Punjab,1136582,GJ Maxwell,120.0
Delhi Daredevils,Kings XI Punjab,1136582,LE Plunkett,0.0
Delhi Daredevils,Kings XI Punjab,1136582,PP Shaw,220.00000000000003
Delhi Daredevils,Kings XI Punjab,1136582,R Tewatia,116.66666666666667
Delhi Daredevils,Kings XI Punjab,1136582,RR Pant,57.14285714285714
Delhi Daredevils,Kings XI Punjab,1136582,SS Iyer,126.08695652173914
Delhi Daredevils,Kolkata Knight Riders,1136573,CH Morris,66.66666666666666
Delhi Daredevils,Kolkata Knight Riders,1136573,G Gambhir,114.28571428571428
Delhi Daredevils,Kolkata Knight Riders,1136573,GJ Maxwell,218.18181818181816
Delhi Daredevils,Kolkata Knight Riders,1136573,JJ Roy,50.0
Delhi Daredevils,Kolkata Knight Riders,1136573,Mohammed Shami,116.66666666666667
Delhi Daredevils,Kolkata Knight Riders,1136573,R Tewatia,50.0
Delhi Daredevils,Kolkata Knight Riders,1136573,RR Pant,163.33333333333334
Delhi Daredevils,Kolkata Knight Riders,1136573,S Nadeem,75.0
Delhi Daredevils,Kolkata Knight Riders,1136573,SS Iyer,133.33333333333331
Delhi Daredevils,Kolkata Knight Riders,1136573,TA Boult,0.0
Delhi Daredevils,Kolkata Knight Riders,1136573,V Shankar,50.0
Delhi Daredevils,Kolkata Knight Riders,1136586,C Munro,183.33333333333331
Delhi Daredevils,Kolkata Knight Riders,1136586,GJ Maxwell,150.0
Delhi Daredevils,Kolkata Knight Riders,1136586,PP Shaw,140.9090909090909
Delhi Daredevils,Kolkata Knight Riders,1136586,RR Pant,0.0
Delhi Daredevils,Kolkata Knight Riders,1136586,SS Iyer,230.95238095238093
Delhi Daredevils,Mumbai Indians,1136569,G Gambhir,93.75
Delhi Daredevils,Mumbai Indians,1136569,GJ Maxwell,216.66666666666666
Delhi Daredevils,Mumbai Indians,1136569,JJ Roy,172.22222222222223
Delhi Daredevils,Mumbai Indians,1136569,RR Pant,188.0
Delhi Daredevils,Mumbai Indians,1136569,SS Iyer,135.0
Delhi Daredevils,Mumbai Indians,1136615,Abhishek Sharma,154.54545454545453
Delhi Daredevils,Mumbai Indians,1136615,GJ Maxwell,131.57894736842107
Delhi Daredevils,Mumbai Indians,1136615,PP Shaw,150.0
Delhi Daredevils,Mumbai Indians,1136615,RR Pant,153.33333333333334
Delhi Daredevils,Mumbai Indians,1136615,SS Iyer,60.0
Delhi Daredevils,Mumbai Indians,1136615,V Shankar,140.625
Delhi Daredevils,Rajasthan Royals,1136566,CH Morris,257.14285714285717
Delhi Daredevils,Rajasthan Royals,1136566,GJ Maxwell,141.66666666666669
Delhi Daredevils,Rajasthan Royals,1136566,RR Pant,146.66666666666666
Delhi Daredevils,Rajasthan Royals,1136566,V Shankar,100.0
Delhi Daredevils,Rajasthan Royals,1136592,C Munro,0.0
Delhi Daredevils,Rajasthan Royals,1136592,GJ Maxwell,100.0
Delhi Daredevils,Rajasthan Royals,1136592,LE Plunkett,50.0
Delhi Daredevils,Rajasthan Royals,1136592,PP Shaw,184.6153846153846
Delhi Daredevils,Rajasthan Royals,1136592,RR Pant,224.24242424242422
Delhi Daredevils,Rajasthan Royals,1136592,SS Iyer,142.85714285714286
Delhi Daredevils,Rajasthan Royals,1136592,V Shankar,257.14285714285717
Delhi Daredevils,Royal Challengers Bangalore,1136579,G Gambhir,40.0
Delhi Daredevils,Royal Challengers Bangalore,1136579,GJ Maxwell,66.66666666666666
Delhi Daredevils,Royal Challengers Bangalore,1136579,JJ Roy,41.17647058823529
Delhi Daredevils,Royal Challengers Bangalore,1136579,R Tewatia,166.66666666666669
Delhi Daredevils,Royal Challengers Bangalore,1136579,RR Pant,184.0
Delhi Daredevils,Royal Challengers Bangalore,1136579,SS Iyer,167.74193548387098
Delhi Daredevils,Royal Challengers Bangalore,1136605,Abhishek Sharma,235.0
Delhi Daredevils,Royal Challengers Bangalore,1136605,JJ Roy,130.0
Delhi Daredevils,Royal Challengers Bangalore,1136605,PP Shaw,50.0
Delhi Daredevils,Royal Challengers Bangalore,1136605,RR Pant,177.14285714285714
Delhi Daredevils,Royal Challengers Bangalore,1136605,SS Iyer,94.5945945945946
Delhi Daredevils,Royal Challengers Bangalore,1136605,V Shankar,110.00000000000001
